2018-04-15 14:37:55,b'RT @hallagullaboy: BJP MLA comfirma that it was the BJP party who send him to protect #KathuaRapeCase accused\n\n#BalatkariJantaParty https:/\xe2\x80\xa6'
2018-04-15 14:37:54,b'RT @Davinderghaloti: Shame on Female BJP leaders\n#BalatkariJantaParty https://t.co/Sb4dznNcnt'
2018-04-15 14:37:54,"b'RT @narendramodi177: AAP IT Cell Trending 2rs/ Per Tweet #BalatkariJantaParty ,Justice Must Be Delivered In Unnao And Kathua Case.\n\nAAP Is\xe2\x80\xa6'"
2018-04-15 14:37:52,"b""RT @drunkJournalist: Indian Captain Virat Kohli's strong words in support of #Asifa and also speaks against those who are celebrating the r\xe2\x80\xa6"""
2018-04-15 14:37:50,b'Some ppl r circulating On a msg on WhatsApp that probing agency has found out that no rape is done on Afisa\xe2\x80\xa6 https://t.co/izWC8DAuOo'
2018-04-15 14:37:50,"b'RT @deeppant2: According to ADR, @BJP4India has highest no. of MPs, MLAs with cases of crime against women. https://t.co/egBEP6KpLy\n#Balatk\xe2\x80\xa6'"
2018-04-15 14:37:48,"b'RT @_AnkitaRana: Proud BJP Members, they all are Member of Parliament too. Such a shame for us.\n\nThey are disgrace a real disgrace for nati\xe2\x80\xa6'"
2018-04-15 14:37:47,b'RT @SwamiGeetika: Dont You think sudden Anti BJP posters across india after Kathua controversy is a result of well thought and carefully ex\xe2\x80\xa6'
2018-04-15 14:37:47,"b""RT @Davinderghaloti: modi's Made in india . 8 month to 80 years woman are being rapid ! #BalatkariJantaParty https://t.co/lrPtAjc36L"""
2018-04-15 14:37:47,b'RT @AAPVed: Pakistan - Child Rapist Sentence To Death \nIndia - \xe2\x80\x9cHindu Ekta Munch\xe2\x80\x9d takes out rally holding India flag to PROTECT the child r\xe2\x80\xa6'
2018-04-15 14:37:47,b'@ManojKarwasra5 @narendramodi @googly69 @aapanup @rjdevenderkumar @ChoradiyaMehul @jmmulani @KNSkinjal_\xe2\x80\xa6 https://t.co/RihLKe5zUM'
2018-04-15 14:37:44,"b'RT @AAPVed: The full gang of Rapists, police conspirators and two BJP ministers in support... photographs with name and role.\n#BalatkariJan\xe2\x80\xa6'"
2018-04-15 14:37:44,b'RT @aartic02: Do you know ??\nBJP Leaders Top the list of Cases against Women \n#BalatkariJantaParty https://t.co/Vl6IUk2FJp'
2018-04-15 14:37:42,b'RT @7Being8Khan6: #GoBackModi protect ur girl from #BalatkariJantaParty https://t.co/Cx6c562aya'
2018-04-15 14:37:41,b'RT @AAPVed: Any answer to this question???\n#BalatkariJantaParty https://t.co/5ZSXELm1bB'
2018-04-15 14:37:40,b'RT @satyamKvachan: Look at the response of @BJP4India leaders to Kathua &amp; Unnao Gangrape case.\nThis is the true face of #BalatkariJantaPart\xe2\x80\xa6'
2018-04-15 14:37:39,b'RT @DaaruBaazMehta: MUST WATCH N SHARE\n\nDelhi CM @ArvindKejriwal Speaks to Media about the recent Rape cases and how the BJP Govt and its L\xe2\x80\xa6'
2018-04-15 14:37:37,"b'Hindutva poster boy ""Vinayak damodar sawarkar"" once said rapes should be used as political tool to weaken it\'s oppo\xe2\x80\xa6 https://t.co/1Nt6X7Ex1g'"
2018-04-15 14:37:36,"b""RT @aishwaryverma9: BJP has highest number of MPs, MLAs with cases of crime against women...\nPM said 'Beti bachao'..\nReally... 'Beti bachao\xe2\x80\xa6"""
2018-04-15 14:37:36,b'Honamanna Kere Lake is a place endorse by travellers Coorg #roadtrip #click https://t.co/EMThQpXw4s\xe2\x80\xa6 https://t.co/Xehk5yMgZK'
2018-04-15 14:37:33,b'RT @NitinTyagiAAP: We want Justice #BalatkariJantaParty'
2018-04-15 14:37:31,b'RT @Ankita_Shah8: BJP MLAs/MPs are involved in rape cases...Our PM @narendramodi\nis sitting relaxed like always...I am ashamed as an Indian\xe2\x80\xa6'
2018-04-15 14:37:30,b'RT @Tinni_Aphrodite: She has a solid point! #BalatkariJantaParty https://t.co/tTWF8A1dm1'
2018-04-15 14:37:29,"b'Retweeted Aishwary Verma (@aishwaryverma9):\n\nBJP has highest number of MPs, MLAs with cases of crime against women.\xe2\x80\xa6 https://t.co/PnvcAXwsur'"
2018-04-15 14:37:29,b'RT @peace_indian: #BalatkariJantaParty Even now Top woman ministers of BJP never opened their mouth about #Unnao &amp; Kathua incidents...are t\xe2\x80\xa6'
2018-04-15 14:37:27,"b'RT @aartic02: ""Women not capable of being left Free or Independent"" ;;;\nWomen of India, Especially BJP Voters &amp; Supporters .. \nDo you agree\xe2\x80\xa6'"
2018-04-15 14:37:26,"b""RT @aishwaryverma9: BJP has highest number of MPs, MLAs with cases of crime against women...\nPM said 'Beti bachao'..\nReally... 'Beti bachao\xe2\x80\xa6"""
2018-04-15 14:37:22,"b'RT @AAPVed: The full gang of Rapists, police conspirators and two BJP ministers in support... photographs with name and role.\n#BalatkariJan\xe2\x80\xa6'"
2018-04-15 14:37:21,b'RT @AAPVed: Pakistan - Child Rapist Sentence To Death \nIndia - \xe2\x80\x9cHindu Ekta Munch\xe2\x80\x9d takes out rally holding India flag to PROTECT the child r\xe2\x80\xa6'
2018-04-15 14:37:21,b'RT @DaaruBaazMehta: MUST WATCH N SHARE\n\nDelhi CM @ArvindKejriwal Speaks to Media about the recent Rape cases and how the BJP Govt and its L\xe2\x80\xa6'
2018-04-15 14:37:15,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:37:15,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:37:14,"b""RT @Ankita_Shah8: CM @ArvindKejriwal Supports anshan of DCW Chief @SwatiJaiHind, she is on indefinite hunger strike..Her only demand is 'Ju\xe2\x80\xa6"""
2018-04-15 14:37:14,b'RT @AAP_Germany: People now knows BJP is #BalatkariJantaParty . Therefore putting these banners on their doors &amp; area. https://t.co/Wb8Ona6\xe2\x80\xa6'
2018-04-15 14:37:10,"b""RT @Ankita_Shah8: Dear Rape victims...\n\nDon't scream...Don't make noise...Our PM is sleeping \n#BalatkariJantaParty https://t.co/p0Jz1pIaq3"""
2018-04-15 14:37:03,"b""RT @i_me_my5elf: Narendra Modi politicised Rape to Grab power but failed to provide protection to our daughters. Now it's time to ask him a\xe2\x80\xa6"""
2018-04-15 14:37:03,"b'RT @peace_indian: #BalatkariJantaParty many Bhakts are defending Rapists,They are dragging Religion to safeguard, so decide yourself by bef\xe2\x80\xa6'"
2018-04-15 14:37:02,"b""RT @i_theindian: India's pride weightlifter Poonam Yadav, who won India a gold medal in the ongoing #CWG2018 was attacked with bricks and s\xe2\x80\xa6"""
2018-04-15 14:37:01,"b'RT @deeppant2: According to ADR, @BJP4India has highest no. of MPs, MLAs with cases of crime against women. https://t.co/egBEP6KpLy\n#Balatk\xe2\x80\xa6'"
2018-04-15 14:36:57,"b'RT @AAPVed: Narendra Modi was the first PM to have rape accused - ""Nihal Chand"" as his cabinet minister\n#BalatkariJantaParty https://t.co/z\xe2\x80\xa6'"
2018-04-15 14:36:55,b'RT @kar2000k: Retweeted savrabh Singh (@singhsavrabh):\n\n#BalatkariJantaParty https://t.co/UJFwkF6A3X https://t.co/ScDPSssTJ5'
2018-04-15 14:36:53,b'RT @AapKaShahh: Protest at Patel Chowk against #BalatkariJantaParty https://t.co/5U6WPvtR9o'
2018-04-15 14:36:52,"b'RT @vinod19912000: ""Women not capable of being left Free or Independent"" ;;;\nWomen of India, Especially BJP Voters &amp; Supporters .. \nDo you\xe2\x80\xa6'"
